Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj
ZK131.8,448.4604963,-0.299831016,0.675306382,0.418930574,0.650733402
ZK131.9,549.7840439,-0.302891595,0.837397739,0.443404412,0.670014722
ZK1320.1,456.6655865,-2.21635157,0.589204503,4.07762E-06,9.5714E-05
ZK1320.10,1391.488043,1.107524802,0.454111453,0.001638194,0.01392056
ZK1320.11,282.0882982,0.079267961,0.382353944,0.783856319,0.894002995
ZK1320.12,421.3555253,0.346665368,0.33466312,0.19481917,0.419066636
ZK1320.13,664.8517832,-0.454063076,0.742570769,0.251047795,0.488114078
ZK1320.2,2957.536263,-4.055593732,0.719016468,2.70457E-09,1.89121E-07
ZK1320.3,2876.199056,-1.419545698,1.067934015,0.013950465,0.070937031
ZK1320.4,69.25989054,-0.353600874,0.630981021,0.335532551,0.575591265
ZK1320.5,54.78193636,0.007726685,0.590851059,0.98216979,0.991840721
ZK1320.6,520.6187999,-0.219245817,0.597885641,0.53438565,0.736538843
ZK1320.7,159.7155493,-0.019456617,0.298810628,0.937173843,0.973328286
ZK1320.9,2313.41294,-0.842846987,0.361948882,0.004153001,0.028630083
ZK1321.1,21.38565511,2.517698012,0.703058218,9.34698E-06,0.000194112
ZK1321.2,600.9346412,0.342530398,0.327537112,0.193581484,0.418015825
ZK1321.3,1478.662446,-1.439703361,0.544206377,0.000441885,0.004839681
ZK1321.4,3435.437983,-0.327553224,0.53676942,0.342764745,0.58275543
ZK154.1,1065.717577,-4.703841754,0.914289761,3.25548E-08,1.58409E-06
ZK154.3,2188.667907,-2.108926548,0.848167918,0.000364412,0.004124439
ZK154.4,545.5757256,-0.351299396,0.420776538,0.254489131,0.491229343
ZK154.5,433.3483434,0.037615935,0.273101212,0.870894896,0.94009801
ZK154.6,528.1991291,0.737528325,0.465693637,0.030017932,0.123169599
ZK154.7,271.7767737,-1.145928454,0.339521889,8.0692E-05,0.001175353
ZK177.1,38.94802853,-0.569170135,1.115866489,0.220025017,0.452191997
ZK177.10,2.498013786,-0.408076705,1.022966064,0.342950706,0.582972475
ZK177.11,3.00769341,-0.669646944,1.294343402,0.17820167,0.396885217
ZK177.2,377.1934444,0.168226461,0.439461716,0.589641216,0.774976641
ZK177.3,12.33540576,0.463193049,0.835211328,0.260499864,0.498839835
ZK177.4,720.382487,0.267806768,0.357583236,0.336456073,0.576489462
ZK177.5,364.1593651,0.086504402,0.33523857,0.745667794,0.87238857
ZK177.6,1003.911403,-0.280974048,0.50905811,0.403118227,0.636609832
ZK177.8,1619.416322,0.722899347,0.53453318,0.047768958,0.169746159
ZK177.9,6.469624635,0.184330846,0.712782973,0.617117249,0.792609842
ZK180.1,812.5904157,-0.474433005,0.360779387,0.093569579,0.266908858
ZK180.3,398.1262879,-0.162461196,0.317372938,0.527690888,0.731441694
ZK180.4,4266.708674,-0.482590346,0.393055023,0.106563149,0.289441318
ZK180.5,6737.329055,-7.060130078,0.933661751,1.14683E-15,3.88735E-13
ZK180.6,4945.334345,-6.708860835,0.964267148,1.30688E-13,2.75119E-11
ZK180.7,151.3219227,0.332528834,0.337180782,0.215765305,0.446742968
ZK180.8,45.01698654,-0.484662072,0.792798242,0.23393743,0.467711153
ZK185.1,121.9780281,0.197325068,0.369650357,0.487023496,0.703288974
ZK185.2,135.7839933,-0.237299169,0.284960969,0.319688389,0.560062372
ZK185.3,180.19803,-2.175272709,0.902031727,0.000446996,0.004887626
ZK185.4,53.42987106,-1.776372304,1.160130305,0.006154956,0.038514692
ZK185.5,329.9631989,0.394965101,0.365187749,0.164053787,0.378246678
ZK20.1,474.1862838,0.234263937,0.363112437,0.404567943,0.63803756
ZK20.2,7.324921167,-1.252405519,0.857331515,0.012923313,0.067095882
ZK20.3,2784.775714,0.025722144,0.368655064,0.927530577,0.9698167
ZK20.4,463.3236038,0.336363578,0.35071308,0.222557099,0.455104236
ZK20.5,1813.115924,-0.210455512,0.315383421,0.411380956,0.644311046
ZK20.6,2445.351594,-0.443181489,0.369969887,0.12256356,0.316522294
ZK218.1,20.62020921,-0.136364227,0.774010292,0.715784996,0.855073814
ZK218.11,112.7300865,0.223816502,1.043845974,,
ZK218.3,101.7597154,0.441609057,1.169081629,,
ZK218.4,104.3422903,0.562179915,1.122533003,,
ZK218.5,129.1351354,0.30831217,0.986096692,0.456524928,0.679520842
ZK218.6,97.41596618,0.44657783,1.242665717,,
ZK218.7,102.6426664,0.395064548,1.156897755,,
ZK218.8,103.8956223,0.524781762,1.22924094,0.259552726,0.497873506
ZK228.1,5.503253835,-0.292343677,0.955010071,0.474740791,0.693827907
ZK228.10,3.408724096,-0.777577628,1.14392211,0.120414083,0.313107309
ZK228.13,3.981916388,-0.013965451,0.813751724,0.970398908,0.987782095
ZK228.3,167.8608759,0.221678796,0.734880141,0.553581319,0.750834752
ZK228.4,290.0287038,-0.080027022,0.662597567,0.822764715,0.915516904
ZK228.5,15.31725648,0.373954179,0.673663232,0.320569692,0.560506494
ZK228.6,6.969845608,0.137690305,0.6697801,0.70232143,0.847239603
ZK228.7,10.41230791,0.196277253,0.656611584,0.58687977,0.773488929
ZK228.8,7.14251828,-0.090997067,0.581070911,0.792074472,0.898864969
ZK250.13,192.1975148,0.258066235,0.544318186,0.453029965,0.676938603
ZK250.14,26.67471921,0.012711406,0.726713155,0.972213939,0.98828934
ZK250.2,9.176865967,-0.223179018,0.608900577,0.529569769,0.732425022
ZK250.6,15.44587755,0.052727514,0.72498956,0.885191624,0.946909262
ZK250.7,21.95598829,-0.281018631,0.595354686,0.429540495,0.658720984
ZK250.8,72.82134648,-1.337930165,1.128847188,0.021150487,0.096062889
ZK250.9,71.97109257,0.06152489,0.671344163,0.863575683,0.936891075
ZK256.1,1690.35315,-0.083037871,0.29265624,0.732800086,0.864005949
ZK262.1,6.809513749,-0.231993843,0.655947483,0.523008842,0.728301642
